id,summary
67,카카오뱅크는 SM엔터테인먼트와 함께 기록 통장 with NCT WISH를 출시하여 기부금 목표 금액을 달성하였다. 이는 SM의 기부 캠페인 일환으로 SM의 기부 캠페인 일환으로 진행되었다.
68,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 선정해 특허청장 표창을 수여하는 발명의 날 행사에서 카카오뱅크는 특허청장 표창을 수상
69,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하는 발명의 날 행사는 매년 분야별 발명 유공자를 시상한다.
70,발명의 날 기념식에서 카카오뱅크 준법감시·법무팀과 특허청장 직무대리 등이 특허청장 표창 수상 이후 기념 촬영을 했다.
71,카카오뱅크는 제59회 발명의 날 기념식에서 특허청장 표창을 수상했다. 특허청이 주관하고 한국발명진흥회가 후원하는 제59회 발명의 날 기념식에서 카카오뱅크는 특허청장 표창을 수상했다.
72,카카오뱅크는 특허청이 주관하는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 발명의 날 행사는 매년 분야별 발명 유공자를 시상하는 행사로 특허청이 주관하고 한국발명진흥회가 주관한다.
73,카카오뱅크가 비대면 모바일 뱅킹 기술과 신용평가체계(CSS) 혁신 성과를 인정받아 제59회 발명의 날 기념식에서 특허청장 표창을 수상했다.
74,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 특허청이 주관하고 한국발명진흥회가 주관하는 발명의 날 행사에서는 매년 분야별 발명 유공자 등이 선정되어 시상한다.
75,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하는 발명의 날 행사는 매년 분야별 발명 유공자를 시상한다.
76,카카오뱅크는 특허청이 주관하는 제59회 발명의 날 기념식에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하고 있다.
77,카카오뱅크는 SM엔터테인먼트와 함께 출시한 기록 통장 with NCT WISH의 기부금 목표 금액이 출시 하루 만에 1억 원을 돌파하여 기부금 목표 금액을 달성하였다.
78,카카오뱅크는 특허청이 주관하는 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하고 있다. 특허청은 매년 발명의 날 행사를 통해 기업체 및 분야별 발명 유공자를 발굴하고 있다.
79,발명의 날 기념식에서 카카오뱅크 김 실장과 특허청 김 직무대리 등이 특허청장 표창 수상 이후 기념촬영을 하고 있다. 특허청은 발명의 날 제정을 위해 노력하고 있다.
80,카카오뱅크는 SM 엔터테이먼트와 협업한 기록 통장 with NCT WISH가 기부금 목표 금액을 초과하여 출시 하루 만에 기부금 1억원을 달성했다.
81,카카오뱅크는 제59회 발명의 날 기념식에서 특허청장 표창을 수상했다. 카카오뱅크는 특허청이 특허청장 표창을 수상한 것을 확인했다. 카카오뱅크는 특허청 표창을 수상한 것을 확인했다.
82,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 특허청이 주관하고 한국발명진흥회가 주관하는 발명의 날 행사는 매년 분야별 발명 유공자를 시상한다.
83,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 특허청이 주관하고 한국발명진흥회가 주관하는 발명의 날 행사에서 카카오뱅크는 특허청장 표창을 수상했다.
84,카카오뱅크는 비대면 모바일뱅킹 서비스 구현을 위한 다양한 기술을 개발해 금융 편의성을 높이
85,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하는 발명의 날 행사에서 카카오뱅크는 특허청장 표창을 수상했다.
86,발명의 날 기념식에서 카카오뱅크 김 실장과 특허청 김 직무대리 등이 특허청장 표창 수상 이후 기념 촬영을 하고 있다. 특허청은 발명의 날 제정을 위해 노력하고 있다.
87,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하는 발명의 날 행사에서 카카오뱅크는 특허청장 표창을 수상
88,카카오뱅크는 특허청이 주관하는 발명의 날 행사에서 특허청장 표창을 수상했다. 특허청이 주관하고 한국발명진흥회가 주관하는 발명의 날 행사에서는 매년 발명의 날 행사에서 특허청장 표창을 수상한다.
89,발명의 날 기념식에서 카카오뱅크 김 준법감시/법무팀과 특허청 김 직무대리는 혁신기술 개발에 최선을 다하며 발명의 날 기념식을 진행했다.
90,카카오뱅크는 SM 엔터테이먼트와 협업한 기록 통장 with NCT WISH가 기부금 목표 금액을 초과하여 출시 하루 만에 기부금 1억원을 달성했다.
91,카카오뱅크는 특허청이 주관하는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 특허청이 주관하고 한국발명진흥회가 주관하는 발명의 날 행사에서는 매년 발명의 날 행사에서 특허청장 표창을 수상한다.
92,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 선정해 포상하고 있으며 카카오뱅크는 특허청장 표창을 수상했다.
93,카카오뱅크는 SM 엔터테이먼트와 협업한 기록 통장 with NCT WISH가 기부금 목표 금액을 초과하여 출시 하루 만에 기부금 1억원을 달성했다.
94,발명의 날 기념식에서 카카오뱅크 김 실장과 특허청 김 직무대리 등이 특허청장 표창 수상 이후 기념 촬영을 하고 있다. 특허청은 발명의 날 제정을 위해 노력하고 있다.
95,카카오뱅크는 특허청이 주관하는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 특허청이 주관하고 한국발명진흥회가 주관하는 발명의 날 행사에서 카카오뱅크는 특허청장 표창을 수상
96,발명의 날 기념식에서 카카오뱅크 김 실장과 특허청 김 직무대리 등이 특허청장 표창 수상 이후 기념 촬영을 하고 있다. 특허청은 발명의 날 제정을 위해 노력하고 있다.
97,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하는 발명의 날 행사에서 카카오뱅크는 특허청장 표창을 수상했다.
98,카카오뱅크는 제59회 발명의 날 기념식에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 선정해 포상하고 있다.
99,카카오뱅크는 특허청장 표창을 수상하며 발명의 날 행사에서 특허청장 표창을 수상했다.
100,카카오뱅크는 SM엔터테인먼트와 함께 기록 상품인 '기록 통장 with NCT WISH'의 기부금 목표 금액을 달성하여 기부금 목표 금액을 초과 달성하였다.
101,카카오뱅크는 특허청이 주관하는 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하고 있다. 특허청은 매년 발명의 날 행사를 통해 기업체 및 분야별 발명 유공자를 발굴하고 있다.
102,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 선정해 포상하고 있다.
103,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하는 발명의 날 행사는 매년 분야별 발명 유공자를 시상한다.
104,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 선정해 포상하고 있다.
105,카카오뱅크가 비대면 뱅킹서비스 기술과 독자적인 사용자 인터페이셔(UI)·사용자 경험(UX) 고도화로 특허청 표창을 받았다. 카카오뱅크는 제59회 발명의 날
106,카카오뱅크는 특허청이 주관하는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하고 있다. 특허청은 매년 발명의 날 행사를 통해 특허청장 표창을 수여하고
107,카카오뱅크가 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하는 발명의 날 행사에서 카카오뱅크는 특허청장 표창을 수상했다. 특허청이 주관하고 한국발명진흥회가 주관하는 발명의 날 행사
108,SM 엔터와 협업한 카카오뱅크의 기록 통장 with NCT WISH가 출시 하루 만에 기부금 목표 금액 1억 원을 달성했다.
109,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하는 발명의 날 행사는 매년 분야별 발명 유공자를 시상한다.
110,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하는 발명의 날 행사에서 카카오뱅크는 특허청장 표창을 수상했다.
111,카카오뱅크 김 준법감시·법무팀이 특허청장 표창을 수상했다. 카카오뱅크는 발명의 날 기념식에서 특허청장 표창을 수상했다. 카카오뱅크는 발명의 날 기념식에서 특허청장 표창을 수상
112,카카오뱅크는 SM 엔터와 협업한 기록 통장 with NCT WISH가 출시 하루 만에 기부금 목표 금액을 초과하여 기부금 1억원을 달성했다.
113,카카오뱅크는 SM 엔터테이먼트와 협업한 기록 통장 with NCT WISH가 기부금 목표 금액을 초과하여 출시 하루 만에 기부금 1억원을 달성했다.
114,카카오뱅크는 SM 엔터테이먼트와 협업한 기록 통장 with NCT WISH가 기부금 목표 금액을 초과하여 출시 하루 만에 기부금 1억원을 달성했다.
115,카카오뱅크는 SM 엔터와 함께 기록 통장 with NCT WISH를 출시하여 기부금 목표 금액을 달성하였다. 이는 SM 엔터와 함께 SM 엔터의 성장을 지원하기 위한 것이다.
116,카카오뱅크의 기록 통장 with NCT WISH가 출시 하루 만에 기부금 목표 금액인 1억원을 돌파했다. SM 엔터와 협업한 기록 통장 with NCT WISH는 출시 하루 만에 기부금 목표 금액을 1억원을 초과
117,SM 엔터테인먼트와 협업한 기록 통장 with NCT WISH가 기부금 목표 금액을 초과하여 출시 하루 만에 기부금 목표 금액을 초과 달성했다.
118,카카오뱅크는 SM엔터테인먼트와 함께 출시한 기록 통장 with NCT WISH가 기부금 목표 금액을 초과하여 출시 하루 만에 기부금 1억원을 달성했다.
119,카카오뱅크는 SM엔터테인먼트와 함께 출시한 기록 통장 with NCT WISH가 기부금 목표 금액을 초과하여 출시 하루 만에 기부금 목표 금액을 초과 달성했다.
120,카카오뱅크가 SM 엔터와 협업한 '기록 통장 with NCT WISH'가 기부금 목표 금액을 초과하여 출시 하루 만에 기부금 1억원을 달성했다.
121,카카오뱅크는 SM 엔터테이먼트와 협업한 '기록 통장 with NCT WISH'가 출시 하루 만에 기부금 목표 금액을 초과하여 기부금 1억원을 달성했다.
122,카카오뱅크의 1분기 CET1은 27.7%로 순수 주주의 자본을 위험가중자산으로 나눈 비율로 신규 자본과 신규 자본의 비율을 비교한 것이다.
123,카카오뱅크는 SM 엔터테이먼트와 협업한 '기록 통장 with NCT WISH'가 출시 하루 만에 기부금 목표 금액을 초과하여 기부금 1억원을 달성했다.
124,인터넷 은행 카카오뱅크와 케이뱅크는 각각 1분기 최대 실적을 기록했다. 그러나 카카오뱅크와 케이뱅크는 1분기 실적이 크게 감소했다.
125,카카오뱅크는 SM 엔터테이먼트와 협업한 기록 통장 with NCT WISH가 출시 하루 만에 기부금 목표 금액을 초과하여 기부금 1억원을 달성했다.
126,카카오뱅크는 SM엔터테인먼트와 함께 출시한 기록 통장 with NCT WISH가 기부금 목표 금액을 초과하여 출시 하루 만에 기부금 1억원을 달성했다.
127,카카오뱅크는 SM 엔터테이먼트와 협업한 기록 통장 with NCT WISH가 기부금 목표 금액을 초과하여 출시 하루 만에 기부금 1억원을 달성했다.
128,순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위 순위
129,카카오뱅크는 SM 엔터테이먼트와 협업한 기록 통장 with NCT WISH가 출시 하루 만에 기부금 목표 금액을 초과하여 기부금 1억원을 달성하였다.
130,카카오뱅크는 발명의 날 기념식에서 특허청장 표창을 수상했다. 특허청이 주관하고 한국발명진흥회가 주관하는 발명의 날 기념식에서 카카오뱅크는 특허청장 표창을 수상했다.
131,"카카오뱅크가 태국 가상은행 시장 진출에 박차를 가하고 있으나 사법리스크 여파가 카카오페이의 미국 증권사 인수 무산에 이어, 카카오뱅크까지 미칠 가능성이 제기"
132,국내 인터넷은행 시장에서 케이뱅크는 가장 앞서지만 카카오뱅크는 지난 분기 대비 약 9% 증가한 실적을 기록하며 가장 앞서 있다.
133,인뱅 3사 중 최초로 카카오뱅크는 LLM을 공개한 적은 있지만 내부용 개발은 아직입니다. 토스뱅크는 LLM을 활용한 챗봇 서비스의 내부 테스트를 진행했습니다.
134,카카오뱅크는 SM엔터테인먼트와 함께 기록 통장 with NCT WISH를 출시하여 기부금 목표 금액을 달성하였다. 이는 SM의 기부 캠페인 일환으로 SM의 기부 캠페인 일환으로 진행되었다.
135,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 선정해 특허청장 표창을 수여하는 발명의 날 행사에서 카카오뱅크는 특허청장 표창을 수상
136,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하는 발명의 날 행사는 매년 분야별 발명 유공자를 시상한다.
137,발명의 날 기념식에서 카카오뱅크 준법감시·법무팀과 특허청장 직무대리 등이 특허청장 표창 수상 이후 기념 촬영을 했다.
138,카카오뱅크는 제59회 발명의 날 기념식에서 특허청장 표창을 수상했다. 특허청이 주관하고 한국발명진흥회가 후원하는 제59회 발명의 날 기념식에서 카카오뱅크는 특허청장 표창을 수상했다.
139,카카오뱅크는 특허청이 주관하는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 발명의 날 행사는 매년 분야별 발명 유공자를 시상하는 행사로 특허청이 주관하고 한국발명진흥회가 주관한다.
140,카카오뱅크가 비대면 모바일 뱅킹 기술과 신용평가체계(CSS) 혁신 성과를 인정받아 제59회 발명의 날 기념식에서 특허청장 표창을 수상했다.
141,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 특허청이 주관하고 한국발명진흥회가 주관하는 발명의 날 행사에서는 매년 분야별 발명 유공자 등이 선정되어 시상한다.
142,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하는 발명의 날 행사는 매년 분야별 발명 유공자를 시상한다.
143,카카오뱅크는 특허청이 주관하는 제59회 발명의 날 기념식에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하고 있다.
144,카카오뱅크는 SM엔터테인먼트와 함께 출시한 기록 통장 with NCT WISH의 기부금 목표 금액이 출시 하루 만에 1억 원을 돌파하여 기부금 목표 금액을 달성하였다.
145,카카오뱅크는 특허청이 주관하는 발명의 날 행사에서 특허청장 표창을 수상했다. 매년 분야별 발명 유공자를 시상하고 있다. 특허청은 매년 발명의 날 행사를 통해 기업체 및 분야별 발명 유공자를 발굴하고 있다.
146,발명의 날 기념식에서 카카오뱅크 김 실장과 특허청 김 직무대리 등이 특허청장 표창 수상 이후 기념촬영을 하고 있다. 특허청은 발명의 날 제정을 위해 노력하고 있다.
147,카카오뱅크는 SM 엔터테이먼트와 협업한 기록 통장 with NCT WISH가 기부금 목표 금액을 초과하여 출시 하루 만에 기부금 1억원을 달성했다.
148,카카오뱅크는 제59회 발명의 날 기념식에서 특허청장 표창을 수상했다. 카카오뱅크는 특허청이 특허청장 표창을 수상한 것을 확인했다. 카카오뱅크는 특허청 표창을 수상한 것을 확인했다.
149,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 특허청이 주관하고 한국발명진흥회가 주관하는 발명의 날 행사는 매년 분야별 발명 유공자를 시상한다.
150,카카오뱅크는 제59회 발명의 날 행사에서 특허청장 표창을 수상했다. 특허청이 주관하고 한국발명진흥회가 주관하는 발명의 날 행사에서 카카오뱅크는 특허청장 표창을 수상했다.
