id,summary
88,"한국금융연구원 금융혁신연구실 연구위원이 좌장을 맡고, 카카오뱅크 개인사업자캠프 서비스 매니저, 케이뱅크 데이터서비스 매니저, 토스뱅크 전략개발팀 리더가 패널로 참여하였다."
89,카카오뱅크 주식 취득 후 주식 취득 후 주식 취득 후 보유한 주식을 주식 취득 후 보유한 것은 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 보유한 것과 같다.
90,"인터넷전문은행 3사 관계자들이 인터넷은행, 디지털 주도권 확보 전략 진단을 주제로 심도 있는 토론을 진행한다."
91,"카카오뱅크 최고기술책임자(CTO)가 카카오뱅크 주식을 처분하지 않기로 했다. 카카오뱅크는 경영진 논란과 관련해 개선 방안을 제출했으며, 준신위는 개선 방안을 제출했다."
92,카카오뱅크 상장 직후 대규모 주식 매수 선택권 행사로 '먹튀' 논란을 일으킨 정규돈 카카오 최고기술책임자(CTO)가 재직 기간 동안 공개 검증을 진행했다.
93,카카오뱅크 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식
94,카카오뱅크는 단순한 금융 앱이 아닌 매일 용돈 받기와 쿠폰을 제공하는 서비스로 단순한 금융 앱이 아닌 서비스의 지향점을 보여준다.
95,"정규돈 CTO는 카카오뱅크 주식을 최대한 보유하고, 불가피한 일이 발생할 경우 준신위에 공유한다. 주식 매도를 하지 않는 것을 전제로 하며, 주식 보유 여부는 주식 거래 여부에 따라 결정된다."
96,카카오뱅크 상장 직후 대규모 주식 매수 선택권 행사로 '먹튀' 논란을 일으킨 정규돈 카카오뱅크는 공시 없이 주식을 매입하여 공시 없이 주식을 매입하는 방식으로 경영 평가를 받고 있다.
97,카카오뱅크 상장 직후 대규모 주식 매수선택권 행사로 76억원 규모의 '먹튀' 논란을 일으킨 정규돈 카카오 최고기술책임자(CTO)가 재직 기간 카카오뱅크 주식을 최대한 처분하지 않고 보유합니다.
98,카카오뱅크 상장 직후 대규모 주식매수선택권 행사로 '먹튀' 논란을 일으킨 정규돈 카카오 최고기술책임자(CTO)가 재직 기간 카카오뱅크 주식을 최대한 처분하지 않고 보유하게 된다.
99,카카오뱅크 상장 직후 대규모 스톡옵션 행사로 논란을 빚었던 정규돈 카카오 최고기술책임자(CTO)가 카카오뱅크 주식을 최대한 처분하지 않기로 했다.
100,카카오뱅크는 모임 고객들을 위한 전용 체크카드 모임 체크카드를 출시했다. 모임원 초대 기능과 회비 현황 확인 기능을 바탕으로 모임 체크카드를 출시했다.
101,정규돈 카카오 최고기술책임자(CTO)가 카카오뱅크 주식을 최대한 보유하게 되는데 이는 카카오뱅크 주식 보유 기간 동안 남은 카카오뱅크 주식을 최대한 처분하지 않고 보유하는 것이다.
102,정규돈 카카오 최고기술책임자(CTO)가 카카오뱅크 주식을 재직 기간 동안 처분하지 않기로 했다. 이는 카카오뱅크 상장 직후 대규모 주식 매수선택권 행사로 논란을 일으킨 것을 해결하기 위한 것이다.
103,정규돈 카카오 최고기술책임자(CTO)가 재직 중에는 보유한 카카오뱅크 주식을 처분하지 않을 것으로 보인다. 카카오뱅크는 외부기구로 운영되고 있으며 카카오뱅크 주식은 불법 거래 행위로 인한 불법 거래 행위로 간주된다.
104,주식 먹튀 논란을 산 카카오뱅크 최고기술책임자 CTO는 카카오뱅크 주식을 보유하기로 했다. 회사는 외부 감시기구인 준법과 신뢰위원회에 이 같은 내용을 공개했다.
105,카카오뱅크 상장 직후 70억 원대의 차익을 거둔 정 CTO는 카카오뱅크 주식을 최대한 처분하지 않기로 했다.
106,카카오뱅크 주식 취득 후 70억 원의 수익을 낸 정규돈 최고기술책임자는 카카오뱅크 주식을 최대한 처분하지 않기로 했다. 이는 카카오뱅크 주식 취득 후 70억 원의 수익을 낸 것이다.
107,과거 카카오뱅크 먹튀 논란 당사자인 정규돈 카카오 최고기술책임자(CTO)가 카카오뱅크 주식을 최대한 보유하기로 했다. 주식을 매도하지 않을 것을 전제로 하되
108,주식매수선택권 '먹튀' 논란을 일으킨 정규돈 카카오 최고기술책임자는 카카오뱅크 주식을 최대한 처분하지 않을 예정이다. 이에 따라 카카오뱅크 주식 보유 현황을 공개할 예정이다.
109,카카오가 경영진 검증 절차를 강화하여 주식 '먹튀' 논란을 산 주식을 보유하고 있는 카카오뱅크 주식을 재직기간 동안 보유하고 있는 경영진 검증 절차를 강화한다.
110,"정 CTO는 카카오뱅크 주식을 보유하지 않고 보유하며, 카카오뱅크는 체계적인 경영진 선임 프로세스를 진행한다. 카카오뱅크는 검증 절차를 강화한 경영진 선임 테이블을 신설하여 체계적으로 프로세스를 진행한다."
111,카카오뱅크 상장 직후 대규모 주식 매수선택권을 행사해 '먹튀 논란'을 일으킨 정규돈 CTO는 재직 기간 내 카카오뱅크 주식을 최대한 처분하지 않는다는 약속을 받았다고 설명했다.
112,카카오가 준법과신뢰위원회(준신위)에 카카오 CTO 선임 논란에 대한 개선 방안을 제출했다. 준신위가 신규 경영진 선임 논란 관련 개선 방안을 수립하라고 권고한 지 한
113,"카카오뱅크는 전거래일 대비 1.21% 하락한 2만4400원, 우리금융지주는 0.71% 하락한 1만4020원으로 하락률이 가장 큰 하락률을 보였다."
114,정 CTO는 카카오뱅크 주식을 처분하지 않기로 하고 카카오뱅크는 체계적인 경영진 프로세스를 진행할 계획이다. 카카오뱅크는 검증 절차를 강화한 경영진 선임 테이블을 신설하고 체계적인 경영진 프로세스를 진행할 계획이다.
115,카카오뱅크 상장 후 스톡옵션 행사로 논란을 일으킨 정규돈 카카오 최고기술책임자(CTO)가 재직기간 동안 주식을 최대한 처분하지 않고 보유하기로 결정했습니다.
116,"토스뱅크는 한국장학재단과 학자금대출 지원을 위한 업무협약을 맺었으며, 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려"
117,카카오뱅크 최고기술책임자(CTO)가 카카오뱅크 주식을 처분하지 않기로 결정했다. 이에 업계는 경영진 논란과 관련된 개선 방안을 제출했다.
118,"한국금융연구원 금융혁신연구실 연구위원이 좌장을 맡고, 카카오뱅크 개인사업자캠프 서비스 매니저, 케이뱅크 데이터서비스 매니저, 토스뱅크 전략개발팀 리더가 패널로 참여하였다."
119,카카오뱅크 주식 취득 후 주식 취득 후 주식 취득 후 보유한 주식을 주식 취득 후 보유한 것은 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 보유한 것과 같다.
120,"인터넷전문은행 3사 관계자들이 인터넷은행, 디지털 주도권 확보 전략 진단을 주제로 심도 있는 토론을 진행한다."
121,"카카오뱅크 최고기술책임자(CTO)가 카카오뱅크 주식을 처분하지 않기로 했다. 카카오뱅크는 경영진 논란과 관련해 개선 방안을 제출했으며, 준신위는 개선 방안을 제출했다."
122,카카오뱅크 상장 직후 대규모 주식 매수 선택권 행사로 '먹튀' 논란을 일으킨 정규돈 카카오 최고기술책임자(CTO)가 재직 기간 동안 공개 검증을 진행했다.
123,카카오뱅크 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식 취득 후 주식
124,카카오뱅크는 단순한 금융 앱이 아닌 매일 용돈 받기와 쿠폰을 제공하는 서비스로 단순한 금융 앱이 아닌 서비스의 지향점을 보여준다.
125,"정규돈 CTO는 카카오뱅크 주식을 최대한 보유하고, 불가피한 일이 발생할 경우 준신위에 공유한다. 주식 매도를 하지 않는 것을 전제로 하며, 주식 보유 여부는 주식 거래 여부에 따라 결정된다."
126,카카오뱅크 상장 직후 대규모 주식 매수 선택권 행사로 '먹튀' 논란을 일으킨 정규돈 카카오뱅크는 공시 없이 주식을 매입하여 공시 없이 주식을 매입하는 방식으로 경영 평가를 받고 있다.
127,카카오뱅크 상장 직후 대규모 주식 매수선택권 행사로 76억원 규모의 '먹튀' 논란을 일으킨 정규돈 카카오 최고기술책임자(CTO)가 재직 기간 카카오뱅크 주식을 최대한 처분하지 않고 보유합니다.
128,카카오뱅크 상장 직후 대규모 주식매수선택권 행사로 '먹튀' 논란을 일으킨 정규돈 카카오 최고기술책임자(CTO)가 재직 기간 카카오뱅크 주식을 최대한 처분하지 않고 보유하게 된다.
129,카카오뱅크 상장 직후 대규모 스톡옵션 행사로 논란을 빚었던 정규돈 카카오 최고기술책임자(CTO)가 카카오뱅크 주식을 최대한 처분하지 않기로 했다.
130,카카오뱅크는 모임 고객들을 위한 전용 체크카드 모임 체크카드를 출시했다. 모임원 초대 기능과 회비 현황 확인 기능을 바탕으로 모임 체크카드를 출시했다.
131,정규돈 카카오 최고기술책임자(CTO)가 카카오뱅크 주식을 최대한 보유하게 되는데 이는 카카오뱅크 주식 보유 기간 동안 남은 카카오뱅크 주식을 최대한 처분하지 않고 보유하는 것이다.
132,정규돈 카카오 최고기술책임자(CTO)가 카카오뱅크 주식을 재직 기간 동안 처분하지 않기로 했다. 이는 카카오뱅크 상장 직후 대규모 주식 매수선택권 행사로 논란을 일으킨 것을 해결하기 위한 것이다.
133,정규돈 카카오 최고기술책임자(CTO)가 재직 중에는 보유한 카카오뱅크 주식을 처분하지 않을 것으로 보인다. 카카오뱅크는 외부기구로 운영되고 있으며 카카오뱅크 주식은 불법 거래 행위로 인한 불법 거래 행위로 간주된다.
